task,scale,repo,commit,issue_url,mode,repeat,provider,model,trace_backend,document_lines,wall_s,recovery_wall_s,prompt_tokens,completion_tokens,total_tokens,tool_calls,model_calls,recovery_ledger_steps,rollback_targets,regenerated_paths,independent_retained,independent_unchanged,documents_valid,solution_present,derived_removed,host_leak_before_commit,tests_rc,finished,finish_called,committed,success,error
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,x-ai/grok-4.6,strace,32,93.566838,79.443285,19358,3089,22447,11,6,10,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/README.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-nt_6iwnl/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,x-ai/grok-4.6,strace,32,120.257298,105.674056,25384,4746,30130,11,7,10,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-5it3d44r/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,causal,0,openrouter,x-ai/grok-4.6,strace,64,91.504119,75.585369,30574,1201,31775,12,6,11,"[1, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-3yvmem04/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,temporal_checkpoint,0,openrouter,x-ai/grok-4.6,strace,64,87.965364,71.11049,20062,3920,23982,10,6,9,"[1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-fcodffl4/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,whole_branch_abort,0,openrouter,x-ai/grok-4.6,strace,64,102.508919,87.392927,20692,5298,25990,12,6,11,"[0, 1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_tests', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tqgkz7w0/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,causal,0,openrouter,mistralai/mistral-medium-3-5,strace,16,82.37261,71.102173,58735,1601,60336,17,17,16,"[1, 3, 4]","['tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution/__pycache__', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution/__pycache__/__init__.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution/__pycache__/solution.cpython-38.pyc', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-fdqy3kz0/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,temporal_checkpoint,0,openrouter,mistralai/mistral-medium-3-5,strace,16,90.505214,78.864117,104935,1640,106575,20,20,18,"[1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-evvxsngj/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,whole_branch_abort,0,openrouter,mistralai/mistral-medium-3-5,strace,16,102.496453,91.35609,127983,3046,131029,20,20,19,"[0, 1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/recovery_tests', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kkmxwvqt/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,False,False,True,False,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,causal,0,openrouter,mistralai/mistral-medium-3-5,strace,32,168.72077,155.601876,131893,1959,133852,28,28,27,"[1, 4, 5]","['tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-causal-0-xjqjbk1i/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,mistralai/mistral-medium-3-5,strace,32,135.562869,121.828781,152165,2477,154642,25,25,23,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-b8md90xg/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,mistralai/mistral-medium-3-5,strace,32,148.669346,134.95084,192334,4191,196525,29,29,27,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-pe68rtn5/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,causal,0,openrouter,mistralai/mistral-medium-3-5,strace,64,148.538848,131.670879,227854,6681,234535,27,27,26,"[1, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-zo1ikq86/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,temporal_checkpoint,0,openrouter,mistralai/mistral-medium-3-5,strace,64,166.559066,151.611878,164157,4360,168517,24,24,22,"[1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-bq31b0ao/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,whole_branch_abort,0,openrouter,mistralai/mistral-medium-3-5,strace,64,157.237467,140.649429,235561,6154,241715,29,29,27,"[0, 1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/agenttx_task_spec/TASK.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_build', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_tests', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-pnm9_wpg/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,causal,0,openrouter,amazon/nova-2-lite-v1,strace,16,42.589528,30.504518,24795,463,25258,9,9,8,"[1, 3, 4]","['tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/agenttx_solution/__init__.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/recovery_build/derived.txt', 'tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-causal-0-yfcwyvr8/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,temporal_checkpoint,0,openrouter,amazon/nova-2-lite-v1,strace,16,41.305268,29.338576,23961,655,24616,9,9,8,"[1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-boy3iiwj/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-boy3iiwj/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-boy3iiwj/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-boy3iiwj/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-temporal_checkpoint-0-boy3iiwj/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
short_requests_timeout,short,psf/requests,8068356288978c4f54661ae6f95afe0e0831885e,https://github.com/psf/requests/issues/5227,whole_branch_abort,0,openrouter,amazon/nova-2-lite-v1,strace,16,44.924736,33.574637,42152,1473,43625,10,10,8,"[0, 1, 2, 3, 4]","['tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/agenttx_solution', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/recovery_build/derived.txt', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/recovery_notes', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/recovery_notes/design.md', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/recovery_tests', 'tmp/agenttx-github-short_requests_timeout-whole_branch_abort-0-kx80e03q/repo/recovery_tests/test_task.py']",False,False,False,True,True,False,0,True,True,True,False,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,causal,0,openrouter,amazon/nova-2-lite-v1,strace,32,47.791587,33.98801,35777,819,36596,10,10,9,"[1, 4, 5]","['tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/recovery_build/derived.txt', 'tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-causal-0-r2ij8jhq/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,temporal_checkpoint,0,openrouter,amazon/nova-2-lite-v1,strace,32,61.083851,48.203669,41839,1457,43296,13,13,12,"[1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/recovery_build/derived.txt', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-temporal_checkpoint-0-0dg9lsou/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
medium_flask_config,medium,pallets/flask,d318b683471101618febed18996405ad26462110,https://github.com/pallets/flask/issues/3219,whole_branch_abort,0,openrouter,amazon/nova-2-lite-v1,strace,32,62.36447,47.143386,54599,1941,56540,12,12,10,"[0, 1, 2, 3, 4, 5]","['tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/agenttx_solution', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_build/derived.txt', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_notes', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_notes/design.md', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_tests', 'tmp/agenttx-github-medium_flask_config-whole_branch_abort-0-klxoti0r/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,causal,0,openrouter,amazon/nova-2-lite-v1,strace,64,54.741514,39.93759,35456,828,36284,11,11,10,"[1, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-causal-0-w9wrgrvw/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-w9wrgrvw/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-causal-0-w9wrgrvw/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,temporal_checkpoint,0,openrouter,amazon/nova-2-lite-v1,strace,64,65.724612,49.86501,50703,1752,52455,15,15,14,"[1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_build/derived.txt', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-temporal_checkpoint-0-kvmbcoqb/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
long_pytest_plugin_selection,long,pytest-dev/pytest,8f84744c418689e7b723d50aca54cd9d6c33af2e,https://github.com/pytest-dev/pytest/issues/5822,whole_branch_abort,0,openrouter,amazon/nova-2-lite-v1,strace,64,78.977346,63.495831,81990,3409,85399,15,15,13,"[0, 1, 2, 3, 4, 5, 6]","['tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/agenttx_solution', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/agenttx_solution/solution.py', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_build/derived.txt', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_notes', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_notes/changelog.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_notes/design.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_notes/validation.md', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_tests', 'tmp/agenttx-github-long_pytest_plugin_selection-whole_branch_abort-0-tvvb4ir0/repo/recovery_tests/test_task.py']",True,False,True,True,True,False,0,True,True,True,True,
