suite,task,scale,difficulty,category,version,official_group,repo,commit,mode,repeat,oracle,provider,model,harness_backend,execution_boundary,trace_backend,wall_s,recovery_wall_s,prompt_tokens,completion_tokens,total_tokens,tool_calls,usage_source,model_calls,harness_returncode,harness_stdout,harness_stderr,recovery_ledger_steps,rollback_targets,regenerated_paths,independent_retained,independent_unchanged,documents_valid,derived_removed,host_leak_before_commit,tests_rc,tests_ok,finished,finish_called,committed,success,injected,error,verifier_stdout,verifier_stderr
swe,scikit-learn__scikit-learn-12471,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,02dc9ed680e7f53f1b0d410dcdd37341c7958eb1,causal,0,True,oracle,oracle,oracle,oracle,strace,67.661881,55.809034,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-causal-0-nhli1e6a/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-causal-0-nhli1e6a/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-causal-0-nhli1e6a/repo/sklearn/preprocessing"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-causal-0-nhli1e6a/repo/sklearn/preprocessing/_encoders.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed, 1 warning in 0.22s
",
swe,scikit-learn__scikit-learn-12471,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,02dc9ed680e7f53f1b0d410dcdd37341c7958eb1,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,21.04404,9.316826,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-temporal_checkpoint-0-rwrxfh55/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-temporal_checkpoint-0-rwrxfh55/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-temporal_checkpoint-0-rwrxfh55/repo/sklearn/preprocessing"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-temporal_checkpoint-0-rwrxfh55/repo/sklearn/preprocessing/_encoders.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed, 1 warning in 0.22s
",
swe,scikit-learn__scikit-learn-12471,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,02dc9ed680e7f53f1b0d410dcdd37341c7958eb1,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,20.73268,9.217281,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-whole_branch_abort-0-7yu2ro7y/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-whole_branch_abort-0-7yu2ro7y/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-whole_branch_abort-0-7yu2ro7y/repo/sklearn/preprocessing"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-12471-whole_branch_abort-0-7yu2ro7y/repo/sklearn/preprocessing/_encoders.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed, 1 warning in 0.22s
",
swe,scikit-learn__scikit-learn-13142,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,1c8668b0a021832386470ddf740d834e02c66f69,causal,0,True,oracle,oracle,oracle,oracle,strace,67.803685,55.778643,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-causal-0-od6nzsvf/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-causal-0-od6nzsvf/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-causal-0-od6nzsvf/repo/sklearn/mixture"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-causal-0-od6nzsvf/repo/sklearn/mixture/base.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"..                                                                       [100%]
2 passed, 1 warning in 2.05s
",
swe,scikit-learn__scikit-learn-13142,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,1c8668b0a021832386470ddf740d834e02c66f69,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,22.955567,11.215613,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-temporal_checkpoint-0-5uoh02dq/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-temporal_checkpoint-0-5uoh02dq/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-temporal_checkpoint-0-5uoh02dq/repo/sklearn/mixture"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-temporal_checkpoint-0-5uoh02dq/repo/sklearn/mixture/base.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"..                                                                       [100%]
2 passed, 1 warning in 2.43s
",
swe,scikit-learn__scikit-learn-13142,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,1c8668b0a021832386470ddf740d834e02c66f69,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,22.560904,10.940743,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-whole_branch_abort-0-q3es9pet/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-whole_branch_abort-0-q3es9pet/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-whole_branch_abort-0-q3es9pet/repo/sklearn/mixture"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13142-whole_branch_abort-0-q3es9pet/repo/sklearn/mixture/base.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"..                                                                       [100%]
2 passed, 1 warning in 2.05s
",
swe,scikit-learn__scikit-learn-13241,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,f8b108d0c6f2f82b2dc4e32a6793f9d9ac9cf2f4,causal,0,True,oracle,oracle,oracle,oracle,strace,63.969763,53.661915,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-causal-0-9wrxqnt_/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-causal-0-9wrxqnt_/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-causal-0-9wrxqnt_/repo/sklearn/decomposition"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-causal-0-9wrxqnt_/repo/sklearn/decomposition/kernel_pca.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.64s
",
swe,scikit-learn__scikit-learn-13241,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,f8b108d0c6f2f82b2dc4e32a6793f9d9ac9cf2f4,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,19.389727,9.389959,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-temporal_checkpoint-0-3kz361ci/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-temporal_checkpoint-0-3kz361ci/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-temporal_checkpoint-0-3kz361ci/repo/sklearn/decomposition"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-temporal_checkpoint-0-3kz361ci/repo/sklearn/decomposition/kernel_pca.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.60s
",
swe,scikit-learn__scikit-learn-13241,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,f8b108d0c6f2f82b2dc4e32a6793f9d9ac9cf2f4,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,19.457549,9.231276,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-whole_branch_abort-0-50xurlza/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-whole_branch_abort-0-50xurlza/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-whole_branch_abort-0-50xurlza/repo/sklearn/decomposition"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13241-whole_branch_abort-0-50xurlza/repo/sklearn/decomposition/kernel_pca.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.61s
",
swe,scikit-learn__scikit-learn-13439,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,a62775e99f2a5ea3d51db7160fad783f6cd8a4c5,causal,0,True,oracle,oracle,oracle,oracle,strace,60.309678,49.821629,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-causal-0-tf6d5bpc/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-causal-0-tf6d5bpc/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-causal-0-tf6d5bpc/repo/sklearn/pipeline.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.71s
",
swe,scikit-learn__scikit-learn-13439,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,a62775e99f2a5ea3d51db7160fad783f6cd8a4c5,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,19.545552,9.459013,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-temporal_checkpoint-0-uvfpck4_/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-temporal_checkpoint-0-uvfpck4_/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-temporal_checkpoint-0-uvfpck4_/repo/sklearn/pipeline.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.68s
",
swe,scikit-learn__scikit-learn-13439,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,a62775e99f2a5ea3d51db7160fad783f6cd8a4c5,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,19.397906,9.392338,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-whole_branch_abort-0-p0b3cjgd/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-whole_branch_abort-0-p0b3cjgd/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13439-whole_branch_abort-0-p0b3cjgd/repo/sklearn/pipeline.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.70s
",
swe,scikit-learn__scikit-learn-13496,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,3aefc834dce72e850bff48689bea3c7dff5f3fad,causal,0,True,oracle,oracle,oracle,oracle,strace,71.603987,61.51425,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-causal-0-rjrdjtkz/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-causal-0-rjrdjtkz/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-causal-0-rjrdjtkz/repo/sklearn/ensemble"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-causal-0-rjrdjtkz/repo/sklearn/ensemble/iforest.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.66s
",
swe,scikit-learn__scikit-learn-13496,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,3aefc834dce72e850bff48689bea3c7dff5f3fad,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,19.168765,9.326333,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-temporal_checkpoint-0-ndlg0im5/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-temporal_checkpoint-0-ndlg0im5/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-temporal_checkpoint-0-ndlg0im5/repo/sklearn/ensemble"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-temporal_checkpoint-0-ndlg0im5/repo/sklearn/ensemble/iforest.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.66s
",
swe,scikit-learn__scikit-learn-13496,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,3aefc834dce72e850bff48689bea3c7dff5f3fad,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,19.979855,9.548784,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-whole_branch_abort-0-ieope9g6/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-whole_branch_abort-0-ieope9g6/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-whole_branch_abort-0-ieope9g6/repo/sklearn/ensemble"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13496-whole_branch_abort-0-ieope9g6/repo/sklearn/ensemble/iforest.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.64s
",
swe,scikit-learn__scikit-learn-13497,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,26f690961a52946dd2f53bf0fdd4264b2ae5be90,causal,0,True,oracle,oracle,oracle,oracle,strace,64.254678,53.905723,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-causal-0-rdb1dr77/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-causal-0-rdb1dr77/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-causal-0-rdb1dr77/repo/sklearn/feature_selection"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-causal-0-rdb1dr77/repo/sklearn/feature_selection/mutual_info_.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.60s
",
swe,scikit-learn__scikit-learn-13497,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,26f690961a52946dd2f53bf0fdd4264b2ae5be90,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,19.461078,9.580887,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-temporal_checkpoint-0-1aa21zk_/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-temporal_checkpoint-0-1aa21zk_/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-temporal_checkpoint-0-1aa21zk_/repo/sklearn/feature_selection"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-temporal_checkpoint-0-1aa21zk_/repo/sklearn/feature_selection/mutual_info_.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.59s
",
swe,scikit-learn__scikit-learn-13497,short,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,26f690961a52946dd2f53bf0fdd4264b2ae5be90,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,19.756712,9.323261,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-whole_branch_abort-0-u3uq1uqs/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-whole_branch_abort-0-u3uq1uqs/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-whole_branch_abort-0-u3uq1uqs/repo/sklearn/feature_selection"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13497-whole_branch_abort-0-u3uq1uqs/repo/sklearn/feature_selection/mutual_info_.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,".                                                                        [100%]
1 passed in 0.61s
",
swe,scikit-learn__scikit-learn-13584,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,0e3c1879b06d839171b7d0a607d71bbb19a966a9,causal,0,True,oracle,oracle,oracle,oracle,strace,64.573342,52.074934,0,0,0,0,oracle,0,0,,,3,"[0, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-causal-0-sj2xzbxn/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-causal-0-sj2xzbxn/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-causal-0-sj2xzbxn/repo/sklearn/utils"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-causal-0-sj2xzbxn/repo/sklearn/utils/_pprint.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"......                                                                   [100%]
6 passed in 0.65s
",
swe,scikit-learn__scikit-learn-13584,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,0e3c1879b06d839171b7d0a607d71bbb19a966a9,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,21.160716,9.462792,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-temporal_checkpoint-0-kp8gs7f0/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-temporal_checkpoint-0-kp8gs7f0/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-temporal_checkpoint-0-kp8gs7f0/repo/sklearn/utils"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-temporal_checkpoint-0-kp8gs7f0/repo/sklearn/utils/_pprint.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"......                                                                   [100%]
6 passed in 0.65s
",
swe,scikit-learn__scikit-learn-13584,medium,,scikit-learn/scikit-learn,0.21,scikit-learn/scikit-learn,scikit-learn/scikit-learn,0e3c1879b06d839171b7d0a607d71bbb19a966a9,whole_branch_abort,0,True,oracle,oracle,oracle,oracle,strace,21.492494,9.472475,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3, 4]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-whole_branch_abort-0-gjmfft9s/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-whole_branch_abort-0-gjmfft9s/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-whole_branch_abort-0-gjmfft9s/repo/sklearn/utils"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13584-whole_branch_abort-0-gjmfft9s/repo/sklearn/utils/_pprint.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1, 2], ""derived_step"": 3, ""test_run_step"": 4, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"......                                                                   [100%]
6 passed in 0.64s
",
swe,scikit-learn__scikit-learn-13779,short,,scikit-learn/scikit-learn,0.22,scikit-learn/scikit-learn,scikit-learn/scikit-learn,b34751b7ed02b2cfcc36037fb729d4360480a299,causal,0,True,oracle,oracle,oracle,oracle,strace,59.807556,49.672733,0,0,0,0,oracle,0,0,,,3,"[0, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-causal-0-zecrnlj3/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-causal-0-zecrnlj3/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-causal-0-zecrnlj3/repo/sklearn/ensemble"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-causal-0-zecrnlj3/repo/sklearn/ensemble/voting.py""]",True,False,True,True,False,0,True,True,True,True,True,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"..                                                                       [100%]
2 passed, 1 warning in 0.43s
",
swe,scikit-learn__scikit-learn-13779,short,,scikit-learn/scikit-learn,0.22,scikit-learn/scikit-learn,scikit-learn/scikit-learn,b34751b7ed02b2cfcc36037fb729d4360480a299,temporal_checkpoint,0,True,oracle,oracle,oracle,oracle,strace,19.343251,9.449603,0,0,0,0,oracle,0,0,,,3,"[0, 1, 2, 3]","[""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-temporal_checkpoint-0-c5z27k4y/repo/.agenttx_oracle.diff"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-temporal_checkpoint-0-c5z27k4y/repo/sklearn"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-temporal_checkpoint-0-c5z27k4y/repo/sklearn/ensemble"", ""tmp/agenttx-swe-scikit-learn__scikit-learn-13779-temporal_checkpoint-0-c5z27k4y/repo/sklearn/ensemble/voting.py""]",False,False,False,True,False,0,True,True,True,True,False,"{""prefix_steps"": [], ""root_step"": 0, ""independent_steps"": [1], ""derived_step"": 2, ""test_run_step"": 3, ""root_is_parent_of_derived"": true, ""root_is_parent_of_tests"": true, ""independent_is_parent_of_derived"": false, ""tests_failed"": true}",,"..                                                                       [100%]
2 passed, 1 warning in 0.43s
",
